Transcription Start	Translation Start	Translation Stop	Transcription Stop	Strand	Name	Synonym	Product	Raw Counts wildtype Replicate 1	Raw Counts wildtype Replicate 2	Raw Counts wildtype Replicate 3	Raw Counts wildtype Replicate 4	Normalized Counts wildtype Replicate 1	Normalized Counts wildtype Replicate 2	Normalized Counts wildtype Replicate 3	Normalized Counts wildtype Replicate 4	RPKM wildtype	Expression wildtype	Raw Counts TopA_overexpression Replicate 1	Raw Counts TopA_overexpression Replicate 2	Raw Counts TopA_overexpression Replicate 3	Normalized Counts TopA_overexpression Replicate 1	Normalized Counts TopA_overexpression Replicate 2	Normalized Counts TopA_overexpression Replicate 3	RPKM TopA_overexpression	Expression TopA_overexpression	pValue wildtype vs TopA_overexpression	qValue wildtype vs TopA_overexpression
	3788114	3787911		-	-	SCO3422	hypothetical protein	0	0	0	0	912	450	0	0	0	1	1	0	1	1081	403	2840	2	7	0,003843734	1

3788171	3788179	3788643	3788643	+	-	SCO3423	regulator	18	12	19	17	36345	19724	41764	35017	27	71	80	41	22	66112	45648	45248	48	112	0,038394062	0,331069457

3788958	3788943	3788692	3788528	-	-	SCO3424	regulator	7	13	12	21	15105	22258	26978	42748	41	106	44	37	21	36203	41352	44242	65	161	0,101285002	0,627170561

3789487	3789487	3789248	3789248	-	-	SCO3425	30S ribosomal protein S18	0	1	4	5	854	2308	9507	11247	9	24	0	0	0	752	55	0	0	1	3,93E-138	7,80E-136

	3790681	3789569		-	-	SCO3426	hypothetical protein	20	14	67	46	40792	23015	142943	94287	25	67	10	9	6	8282	9941	13073	3	9	5,55E-55	7,13E-53

3790932	3790932	3790678		-	rpmE2	SCO3427	50S ribosomal protein L31	3	7	16	7	6717	12525	35931	14457	26	68	5	4	0	4199	5158	1344	6	13	2,12E-12	9,93E-11

3791103	3791103	3790939		-	rpmG	SCO3428	50S ribosomal protein L33	0	1	4	5	1155	2284	8854	11563	13	36	0	0	0	0	851	1175	1	4	4,96E-21	3,19E-19

	3791176	3791412		+	rpmB	SCO3429	50S ribosomal protein L28	1	2	10	1	3349	4158	22798	2623	13	34	2	0	0	2424	0	0	1	3	1,44E-32	1,25E-30

	3791412	3791717	3791717	+	rpsN	SCO3430	30S ribosomal protein S14	1	2	10	3	3834	4545	23204	6456	11	31	2	3	0	2012	3826	0	2	6	4,56E-10	1,90E-08

3791719	3791719	3792453	3792453	+	-	SCO3431	hypothetical protein	16	14	23	24	32006	24310	48945	49874	20	52	69	37	9	57135	41075	19618	24	53	0,915532587	1

	3793668	3792412		-	-	SCO3432	hypothetical protein	9	4	7	9	18124	6580	16044	19787	4	12	21	10	2	17750	11699	4969	4	9	0,240613093	1

3793755	3793755	3794531	3794577	+	-	SCO3433	hypothetical protein	28	35	31	32	54742	57268	66802	65308	30	78	43	57	27	35584	62739	55846	26	66	0,663113071	1

3794733	3794733	3796424	3796424	+	-	SCO3434	DNA polymerase I	26	18	28	21	52441	30327	60483	43241	10	27	461	174	51	377933	192104	104987	63	132	1,69E-30	1,38E-28

3796515	3796515	3797402	3797402	+	-	SCO3435	transcriptional regulator	6	8	6	5	12057	13039	13112	12019	5	14	65	23	16	53463	25749	33769	18	42	4,17E-06	1,18E-04

	3797490	3799043		+	-	SCO3436	fatty acid CoA ligase	4	3	1	4	8173	4987	3565	9312	1	4	8	5	7	6698	6137	14925	2	5	0,48344203	1

	3800455	3799715	3799715	-	-	SCO3437	hypothetical protein	2	2	26	15	5543	3515	55778	32226	12	32	3	0	0	2627	309	1941	0	2	1,41E-113	2,56E-111

	3801675	3800452		-	-	SCO3438	hypothetical protein	1	2	17	5	3358	3354	37070	11480	4	11	2	1	1	1808	2067	2253	0	1	1,38E-20	1

	3801757	3802629		+	-	SCO3439	hypothetical protein	3	4	7	7	7086	7730	16519	15703	5	13	7	4	0	5879	5147	1496	2	4	1,83E-04	1

	3802689	3803408		+	-	SCO3440	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1

	3803405	3803974		+	-	SCO3441	hypothetical protein	0	1	0	0	796	2622	346	0	0	1	0	0	0	0	0	0	0	0	1	1

	3804032	3804376		+	-	SCO3442	hypothetical protein	0	2	2	3	262	3652	4268	6372	4	10	1	0	1	1538	0	2449	1	3	0,003549622	1

3806042	3806037	3804673	3804662	-	-	SCO3443	pyridine nucleotide-disulfide oxidoreductase	26	31	24	33	51548	50502	50896	68257	15	40	66	47	18	54245	52012	37207	15	35	0,723767662	1

	3808032	3806179	3806179	-	-	SCO3444	hypothetical protein	10	16	46	20	21124	26795	98821	41957	9	25	59	29	20	48740	32505	40894	9	21	0,647484442	1

3808335	3808335	3808168		-	-	SCO3445	small membrane protein	1	1	4	1	2116	3201	8477	3181	9	25	4	2	0	3987	2399	1424	7	15	0,117838908	0,685436489

	3809106	3808429		-	-	SCO3446	dehalogenase	4	1	5	6	8872	1721	11835	12140	4	12	10	7	4	8860	8360	8754	5	12	0,751811009	1

3809930	3809930	3809247	3809130	-	-	SCO3447	transcriptional regulator	11	12	30	15	22026	20473	64543	32207	19	50	44	17	12	36711	18848	25006	17	39	0,296311272	1

3810261	3810261	3809959		-	-	SCO3448	hypothetical protein	2	1	6	4	4853	2992	13310	9191	9	25	2	2	0	2386	2416	1068	2	6	2,35E-06	6,87E-05

	3810672	3810352	3810352	-	-	SCO3449	hypothetical protein	6	5	7	7	12678	9106	16945	15973	16	42	11	2	2	9696	3063	4782	8	18	0,001192129	0,020143113

3811274	3811274	3810669		-	-	SCO3450	ECF subfamily RNA polymerase sigma factor	9	7	28	25	18444	12324	59641	51930	22	58	15	11	6	13010	12728	12592	8	21	1,06E-06	3,19E-05

3811392	3811392	3811703		+	-	SCO3451	hypothetical protein	3	1	11	4	6164	2912	24007	8270	12	33	6	0	0	5663	630	0	3	6	1,52E-10	6,51E-09

	3812845	3811766		-	-	SCO3452	methyltransferase	4	3	5	2	8047	5389	11250	5237	2	6	3	3	4	2715	3781	9698	1	4	0,22493713	1

	3814025	3812961		-	-	SCO3453	ABC-transporter ATP binding protein	1	2	1	0	2970	3330	2713	1237	0	2	0	0	2	0	0	4426	0	1	0,083524849	1

	3814873	3814031		-	-	SCO3454	ABC-transporter membrane protein	0	1	5	1	0	1962	12518	2586	1	5	0	0	0	735	0	0	0	0	2,96E-79	1

	3815727	3814870		-	-	SCO3455	ABC-transporter transport protein	1	0	8	5	3125	1085	17411	11480	3	9	1	0	1	1600	0	3499	0	1	1,82E-09	1

	3816989	3815736		-	-	SCO3456	ABC transporter substrate-binding protein	1	4	12	13	2028	7634	27235	27416	4	12	4	2	0	3542	2360	0	0	1	8,99E-31	1

	3817153	3817770		+	-	SCO3457	transmembrane protein	5	17	8	9	11678	28195	17074	18643	12	30	37	19	3	30881	21602	7827	15	32	0,850678583	1

	3818494	3817745		-	-	SCO3458	hypothetical protein	3	2	9	10	6329	4030	19530	21360	6	17	15	5	3	12573	6590	6216	5	11	0,102197364	1

	3819354	3818491		-	-	SCO3459	hypothetical protein	2	2	7	5	4048	3434	15024	10354	3	9	7	3	5	5825	3837	10695	2	7	0,385607223	1

	3819415	3820932		+	-	SCO3460	oxidoreductase	2	6	13	9	4504	11334	28711	18215	3	10	18	7	0	15268	8194	1041	2	5	0,011052709	1

	3820929	3821387		+	-	SCO3461	hypothetical protein	0	0	6	3	1388	0	12885	6549	4	11	2	0	0	1841	171	1006	0	2	1,23E-08	1

	3821387	3822823		+	-	SCO3462	hypothetical protein	2	4	8	9	4271	6837	17926	18680	3	8	6	10	4	5679	11213	8798	2	5	0,174871263	1

3822850	3822850	3823638	3823638	+	-	SCO3463	phosphorylase	4	7	17	18	8824	11752	37397	37408	11	30	14	13	2	12195	14475	5209	6	13	5,21E-04	0,009570557

	3823677	3824309		+	-	SCO3464	hypothetical protein	2	0	4	3	5096	257	10191	6586	3	8	3	2	0	2952	2703	1041	1	3	0,004725049	1

	3824306	3825016		+	-	SCO3465	hypothetical protein	0	3	3	4	0	5438	7378	8224	2	7	2	1	0	2128	2184	1754	1	2	0,003401159	1

	3825371	3826210		+	-	SCO3466	transposase	4	2	7	5	9562	4183	16143	11238	4	12	11	14	7	9575	16371	15486	6	16	0,534185353	1

	3826473	3827312		+	-	SCO3467	transposase	4	2	8	5	9562	4183	17846	11238	4	12	12	14	6	10112	15946	14035	6	15	0,698587263	1

	3827457	3828962		+	-	SCO3468	transposase	0	0	0	0	0	96	0	0	0	0	2	0	0	2128	0	0	0	0	1,42E-270	1

3830697	3830584	3829043	3829043	-	-	SCO3469	transposase	32	40	17	15	63809	65754	36941	31426	12	32	84	42	24	69010	47218	49951	15	35	0,423254966	1

3831530	3831525	3830698	3830698	-	-	SCO3470	transposase	59	45	46	47	115338	74700	98841	95692	45	116	110	93	54	90582	102670	110793	49	122	0,612522994	1

3832649	3832634	3831705	3831705	-	-	SCO3471	extracellular agarase	9	7	17	12	19473	11849	37327	26216	9	25	12	31	16	10469	35159	32442	10	27	0,79391865	1

	3833251	3832988		-	-	SCO3472	transposase remnant	0	2	1	0	0	3587	3288	1535	3	7	2	1	1	2270	1227	3241	3	8	0,868220633	1

	3834702	3834055		-	-	SCO3473	aldolase	1	5	3	0	2776	9033	6467	1562	3	7	5	6	2	4478	6966	5939	3	8	0,932637223	1

3835794	3835742	3834741	3834741	-	-	SCO3474	sugar kinase	19	17	8	16	38967	28308	17470	32337	11	29	62	45	16	51392	50044	34295	19	45	0,068119576	0,480063626

3837215	3837003	3835870	3835870	-	-	SCO3475	galactonate dehydratase	10	12	11	19	19570	20947	24264	39175	8	22	29	26	18	24041	29166	38213	10	26	0,579949559	1

	3837971	3837216	3837216	-	-	SCO3476	short-chain dehydrogenase	10	6	13	15	20163	10143	28295	31835	11	29	15	9	9	12623	10958	18229	7	18	0,045198664	0,368071461

	3839002	3837968		-	-	SCO3477	dehydrogenase	9	6	9	8	17658	11012	20917	17778	6	16	23	22	11	19334	24444	23341	8	21	0,340779348	1

	3840033	3838999		-	-	SCO3478	dehydrogenase	9	9	6	8	19483	14946	14816	16736	6	15	12	12	10	9925	13419	20322	5	14	0,539276348	1

	3843382	3840395		-	-	SCO3479	beta-galatosidase	33	45	28	18	64916	74450	61146	38329	7	19	61	64	33	50681	71110	67993	8	21	0,586653651	1

3844654	3844608	3843523	3843463	-	-	SCO3480	racemase	23	35	16	15	45956	57091	35327	31854	15	39	34	31	20	28162	34380	42158	12	32	0,463052034	1

	3845782	3844670	3844670	-	-	SCO3481	hypothetical protein	10	19	16	19	20570	31316	34673	39910	11	28	26	22	11	21580	24427	22673	8	20	0,206694127	0,95161383

	3846690	3845809		-	-	SCO3482	sugar-permease	10	5	7	3	19852	9395	16093	8010	5	15	13	14	5	11081	15990	10463	5	14	0,637956652	1

	3847649	3846702		-	-	SCO3483	integral membrane transport protein	5	6	7	1	11629	10586	15757	3060	4	10	13	17	5	11276	19020	11069	6	14	0,533521589	1

	3848995	3847685		-	-	SCO3484	sugar-binding protein	12	23	18	10	24220	38090	38892	21871	9	23	37	31	15	31022	34772	31071	10	24	0,871663179	1

3850236	3850226	3849177	3849177	-	-	SCO3485	LacI family transcriptional regulator	51	54	49	67	100223	89276	104872	135863	40	102	129	79	28	106324	87000	58250	35	79	0,510403913	1

3850388	3850388	3851866	3851943	+	-	SCO3486	aldehyde dehydrogenase	38	30	31	27	74788	48749	66504	55298	16	41	66	64	33	54619	71049	67583	17	43	0,607848303	1

3852182	3852249	3854645	3854660	+	-	SCO3487	hydrolase	30	31	26	35	58897	51443	56244	72192	9	24	63	86	45	52178	94951	92501	12	33	0,109222771	0,65541515

3854765	3855405	3856946	3856946	+	-	SCO3490	transposase	37	44	19	18	72371	72858	41854	37631	14	36	91	49	28	74939	54633	58206	17	40	0,444434695	1

	3857600	3858133		+	-	SCO3491	transmembrane protein	0	0	0	0	0	981	0	0	0	0	0	0	0	0	0	0	0	0	1	1

	3858431	3858303		-	-	SCO3492	hypothetical protein	0	0	3	5	893	1528	7358	10577	15	39	8	4	0	6948	4561	1148	15	32	0,457521091	1

	3859008	3858421		-	-	SCO3493	acetyl transferase	0	0	1	3	0	1303	4090	7814	2	5	3	1	0	3076	1111	516	1	2	0,027493196	1

	3860043	3859063		-	-	SCO3494	sugar kinase	0	0	0	0	0	0	693	0	0	0	0	0	0	0	928	0	0	0	0,253928846	1

	3860717	3860040		-	-	SCO3495	aldolase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1

	3862690	3861209		-	-	SCO3496	lyase	3	4	3	2	6640	7014	6912	5777	1	4	4	6	5	3367	7044	10383	1	4	0,865625132	1

	3863927	3863148		-	-	SCO3497	polyguluronate lyase	3	8	4	5	6843	13329	9131	10838	5	12	8	7	6	6831	8536	13990	4	12	0,68449022	1

	3865052	3863976		-	-	SCO3498	hypothetical protein	1	3	2	2	2941	5333	6229	4828	1	4	5	5	0	4195	5700	0	1	3	0,222130517	1

	3865636	3865049		-	-	SCO3499	hypothetical protein	0	6	0	2	1446	10160	1901	4139	3	7	8	2	0	6569	2211	997	2	5	0,309803704	1

	3867689	3865647		-	-	SCO3500	hypothetical protein	9	15	12	12	18056	25420	26601	25230	4	11	24	20	5	20054	22940	10170	3	8	0,241022277	1

	3869381	3867696		-	-	SCO3501	hypothetical protein	4	8	7	7	8999	13940	16044	14633	3	7	17	16	3	14295	17743	6786	3	7	0,711261346	1

	3870205	3869438		-	-	SCO3502	3-oxoacyl-ACP reductase	4	1	4	2	8523	2163	8854	5870	3	8	17	4	2	14715	4533	5530	5	10	0,669812551	1

	3871100	3870261		-	-	SCO3503	binding protein dependent transport protein	0	2	1	0	0	3459	4189	1376	1	2	2	4	0	2403	4777	1843	1	3	0,698327619	1

	3872160	3871177		-	-	SCO3504	binding protein dependent transport protein	0	0	1	0	1495	0	2674	0	0	1	1	5	1	1380	5578	3250	1	3	0,007568187	1

	3873454	3872165		-	-	SCO3505	substrate binding protein	3	2	3	1	7125	3684	7616	3349	1	4	2	7	4	2432	7845	8584	1	4	0,94688673	1

3873564	3873615	3874676	3874676	+	-	SCO3506	LacI family transcriptional regulator	13	26	18	36	25948	42305	39496	73337	16	42	60	40	30	49521	44487	60726	19	48	0,394549612	1

	3874761	3876263		+	-	SCO3507	integral membrane efflux protein	0	4	4	1	0	7650	9052	3032	1	3	5	10	1	4261	11318	3695	1	4	0,712915057	1

3877191	3877191	3877628	3877628	+	-	SCO3508	maturase-like protein	1	2	7	5	2126	4094	15905	10475	7	18	21	11	6	17908	12468	13260	14	33	0,115651003	0,676955768

	3877697	3878659		+	-	SCO3509	hypothetical protein	3	6	7	2	7028	10232	16004	4753	3	9	32	13	4	26382	14303	8095	7	16	0,139453839	1

	3879503	3878757		-	-	SCO3510	DNA methylase	0	0	0	0	0	0	0	0	0	0	1	0	0	1039	0	0	0	0	1	1

	3880083	3881228		+	-	SCO3511	lipoprotein	0	0	1	0	0	909	3743	0	0	1	2	0	0	1954	0	1255	0	0	0,439052365	1

	3881317	3881625		+	-	SCO3512	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1

	3881625	3882305		+	-	SCO3513	hypothetical protein	0	1	0	0	0	1858	0	0	0	0	0	0	0	0	0	0	0	0	1	1

	3882333	3883742		+	-	SCO3514	ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	2	0	723	2427	0	0	0	1	1

	3883874	3885340		+	-	SCO3515	hypothetical protein	0	1	0	0	0	1809	0	0	0	0	0	0	0	0	857	943	0	0	0,549841852	1

	3885367	3885819		+	-	SCO3516	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1

	3885882	3887351		+	-	SCO3517	ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1

	3887444	3888079		+	-	SCO3518	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1

	3888210	3888821		+	-	SCO3519	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1

	3888872	3889636		+	-	SCO3520	hypothetical protein	0	0	0	0	0	0	1366	0	0	0	0	0	0	0	0	124	0	0	3,81E-23	1

	3890456	3889752		-	-	SCO3521	hypothetical protein	5	9	2	2	10979	15091	4942	4781	5	12	6	5	6	5392	5894	12494	4	11	0,495643006	1

	3890792	3890457		-	-	SCO3522	transcriptional regulator	1	2	0	4	3310	3274	1604	8810	4	12	0	8	1	361	9206	2564	4	12	0,683064583	1

	3891104	3891829		+	-	SCO3523	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	644	757	0	0	0	1	1

	3891921	3892586		+	-	SCO3524	hypothetical protein	0	1	0	0	0	1713	0	0	0	0	0	0	0	0	0	0	0	0	1	1

	3892682	3893122		+	-	SCO3525	hypothetical protein	0	0	0	0	0	0	1465	0	0	0	0	1	0	0	1581	0	0	1	0,825847348	1

	3893187	3894470		+	-	SCO3526	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	241	807	0	0	0	1	1

	3894467	3894697		+	-	SCO3527	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	365	624	0	0	1	1	1

	3894706	3895866		+	-	SCO3528	hypothetical protein	0	0	0	0	0	0	0	0	0	0	1	0	0	993	862	0	0	0	1	1

	3896718	3896197		-	-	SCO3529	hypothetical protein	0	2	0	0	0	3362	0	0	0	1	0	0	1	0	0	3197	0	2	0,964957717	1

	3897241	3897840		+	-	SCO3530	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	465	0	0	0	0	1	1

	3897837	3898616		+	-	SCO3531	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1380	0	0	1	1

	3898613	3899089		+	-	SCO3532	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1

	3899086	3899751		+	-	SCO3533	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1

	3899823	3902345		+	-	SCO3534	large ATP-binding protein	2	3	0	0	4232	5960	0	1544	0	1	0	4	0	727	5230	935	0	0	0,33559649	1

3902375	3902381	3904501	3904501	+	-	SCO3535	hypothetical protein	27	19	23	22	54616	31791	50440	45678	8	21	52	40	33	42864	44188	67779	9	24	0,409785144	1

3906057	3906041	3904869	3904805	-	-	SCO3537	DNA-binding protein	47	74	64	54	92845	121325	136743	110670	38	98	203	150	74	166740	165713	149746	57	137	0,100179457	0,624853065

3906816	3906801	3906058	3906058	-	-	SCO3538	hypothetical protein	47	42	34	40	93165	69214	73447	80993	41	106	141	131	78	116062	144260	159257	75	187	0,003616689	0,053055372

	3907269	3908108		+	-	SCO3539	transposase	4	2	7	5	9562	4448	16747	11238	4	12	11	14	6	9575	15990	14035	6	15	0,687032265	1

	3910139	3908520		-	-	SCO3540	proteinase	1	0	3	2	3213	836	7160	5163	0	2	10	4	3	8935	5197	7142	1	4	0,263769953	1

3911457	3911457	3910252	3910236	-	-	SCO3541	DNA polymerase III subunit delta'	56	65	62	64	110096	106612	131435	130551	38	99	350	184	71	286698	202814	143717	78	175	0,007544941	0,097037934

3915026	3914879	3911610	3911586	-	-	SCO3542	integral membrane protein with kinase activity	583	802	527	592	1138724	1304770	1117252	1196650	143	363	2173	1590	711	1780698	1750027	1437714	215	506	0,119621372	0,690989337

3917896	3917885	3915027	3915027	-	-	SCO3543	DNA topoisomerase I	298	429	412	387	581506	698407	873764	782537	100	256	14028	10665	5606	11490773	11734811	11332879	1672	4029	5,33E-197	1,24E-194

3918559	3918552	3918154	3918154	-	-	SCO3544	hypothetical protein	9	26	18	12	18163	43118	38417	25881	31	78	40	18	9	33530	20358	19298	27	61	0,311611718	1

3920089	3920089	3918572	3918572	-	-	SCO3545	transferase	160	207	186	155	313251	337655	396048	314289	87	224	350	229	100	287430	253046	202591	70	163	0,233662041	1

3920767	3920767	3920177	3920090	-	-	SCO3546	hypothetical protein	105	117	133	138	206339	191674	282400	279086	157	405	147	118	77	120765	130907	157396	92	230	0,034098164	0,30563246

	3923371	3920987		-	hppA	SCO3547	membrane-bound proton-translocating pyrophosphatase	8	11	5	6	15658	17882	12181	14019	2	6	21	7	4	17471	8216	9849	2	4	0,308609037	1

3924210	3924141	3923710	3923658	-	-	SCO3548	anti-sigma factor	152	241	202	167	297864	392623	429939	338012	332	844	669	359	161	548652	395969	326137	431	980	0,590918859	1

3924852	3924592	3924251	3924249	-	-	SCO3549	anti-sigma factor antagonist	523	712	445	481	1021531	1158539	943943	972174	1183	2994	1403	858	463	1149896	944614	937679	1254	2955	0,943895641	1

3924702	3924702	3927149	3927149	+	-	SCO3550	helicase	18	31	33	23	35685	51017	70506	48404	8	20	94	59	38	77621	64950	77130	12	29	0,052965347	0,408596811

	3927786	3927094		-	-	SCO3551	membrane spanning protein	3	0	2	3	5892	1399	6298	6893	2	7	7	0	0	6108	138	881	1	3	0,018092913	1

	3928235	3927783		-	-	SCO3552	hypothetical protein	3	4	2	2	7746	6805	4308	4363	5	12	2	4	0	1642	4539	0	2	4	0,001213881	1

	3928470	3928243		-	-	SCO3553	small membrane protein	0	0	0	0	0	32	495	213	0	0	0	0	0	561	270	0	0	1	0,545253517	1

	3929354	3928551		-	-	SCO3554	hypothetical protein	0	0	0	0	0	1053	0	1693	0	0	3	0	0	2769	309	0	0	1	0,582914764	1

	3930316	3929351		-	-	SCO3555	hypothetical protein	0	1	0	1	0	2204	0	3395	0	1	4	2	1	3413	2289	3081	1	3	0,13723766	1

	3931893	3930322		-	-	SCO3556	secretory protein	0	1	0	1	1621	2759	930	2846	0	1	3	1	0	2839	1990	837	0	1	0,596728063	1

	3933089	3931899		-	-	SCO3557	septum site determining protein	2	3	2	3	4281	6089	4892	6158	1	4	4	4	2	4004	5114	4345	1	3	0,470395292	1

3933738	3933752	3934558	3934558	+	-	SCO3558	morphological differentiation-associated protein	52	66	41	53	102766	108816	88996	108205	49	126	74	65	31	61160	72415	62774	33	81	0,12198953	0,698385875

3935802	3935802	3934978	3934971	-	-	SCO3559	oxidoreductase	58	61	89	79	113697	100659	189125	159698	66	170	318	155	62	261272	171392	125817	101	225	0,173823592	0,87036924

	3935905	3936894		+	-	SCO3560	ATP-binding protein	12	15	8	9	24531	25701	18173	18773	8	22	28	15	9	23051	16526	19734	8	19	0,701867211	1

	3938241	3936946		-	-	SCO3561	hypothetical protein	1	5	3	1	3815	8543	7635	3544	1	4	6	6	6	5126	7110	12458	2	6	0,526775956	1

	3938497	3940989		+	-	SCO3562	integral membrane transport protein	5	14	9	6	10969	23851	21026	14122	2	7	28	20	4	23492	22437	8504	3	7	0,959094903	1

3941224	3941251	3943206	3943217	+	-	SCO3563	acetyl-CoA synthetase	205	254	171	202	400980	413554	363820	408633	79	202	484	465	180	396856	512529	365206	90	217	0,837827266	1

3943315	3943390	3944814	3944832	+	nhaA	SCO3564	pH-dependent sodium/proton antiporter	234	378	254	265	457159	614391	538942	536970	149	376	877	603	280	718415	664442	566604	194	456	0,585909999	1

3944833	3944949	3945437		+	-	SCO3565	integral membrane transport protein	108	123	95	97	210814	200024	202713	196957	162	414	305	175	98	249833	193315	198201	186	437	0,707747178	1

	3945434	3946408	3946501	+	-	SCO3566	hydrolase	68	83	72	71	134249	135781	154689	144934	57	146	204	126	74	167501	138637	150182	65	156	0,584640515	1

3948008	3948008	3946803	3946803	-	-	SCO3567	serine protease	53	61	58	67	103455	99477	123165	135389	37	95	114	91	55	93975	100962	111719	34	84	0,806100437	1

3948849	3948797	3948054	3948051	-	-	SCO3568	hypothetical protein	66	53	44	32	130006	86284	94750	66248	49	126	155	98	43	127442	108100	88743	62	145	0,402259526	1

3950099	3949602	3948850	3948850	-	-	SCO3569	endonuclease	60	87	64	45	117221	141951	135693	91348	63	161	129	126	50	106332	139666	101950	64	154	0,983008393	1

	3949727	3950062		+	-	SCO3570	hypothetical protein	0	5	0	2	1009	8438	1346	5209	4	11	4	1	1	3609	1702	3909	3	9	0,35095517	1

3950245	3950326	3951000	3951434	+	-	SCO3571	transcriptional regulator	325	413	291	318	635074	671345	618015	642115	374	950	638	493	231	522927	542906	468732	318	757	0,30148094	1

3951855	3951855	3951085	3951056	-	-	SCO3572	hydrolase	20	26	28	32	39734	43737	61275	64899	26	67	63	42	14	52158	47301	29245	24	55	0,50599716	1

3952920	3952862	3951924	3951924	-	-	SCO3573	hypothetical protein	28	30	20	26	55916	48974	44419	53818	21	54	66	43	19	54582	47534	39709	21	50	0,972952446	1

3954076	3953985	3952921	3952921	-	-	SCO3574	epoxide hydrolase	60	87	57	54	118270	141468	121224	109265	45	115	147	80	39	120507	88930	78991	39	90	0,480476321	1

	3954686	3954219	3954178	-	-	SCO3575	hypothetical protein	311	384	339	384	607523	624109	718629	775411	570	1456	635	410	237	520777	451393	479864	432	1034	0,133763682	0,740401493

3954844	3954844	3954683		-	-	SCO3576	hypothetical protein	104	138	102	115	203737	224382	218243	232328	533	1356	151	124	81	124124	137172	164511	350	876	0,12574574	0,710629449

3954997	3954997	3955974		+	-	SCO3577	ion-transporting ATPase	218	291	248	264	426453	472874	526393	533789	196	500	470	344	180	385505	378541	364823	160	384	0,259045232	1

	3955971	3957416	3957469	+	-	SCO3578	ion-transporting ATPase	181	194	122	146	353596	315421	258769	295311	83	211	303	249	119	248415	274859	240635	73	176	0,505835092	1
